Fiber Volume,Length (mm),Diameter (mm),L/D,RI,Cement,Water,Sand,Fly ash C,Fly ash F,GGBS,Coarse Aggr.,Silica Fume,Water Reducer/SP,Fiber,C/B,W/C,W/B,FA/Binder Ratio,S/B Ratio,Paste Volume,SCM Ratio,Aggregate Ratio,Fiber Surface Area,Fiber Efficiency,GGBS Presence,Silica Fume Presence,Coarse Aggr Presence,tau_proxy,Flaw Size Proxy,Geometric Fiber Eff,sigma_cu_proxy,sigma_crack_proxy,PSH Strength Index,Jb_complement,J_tip_proxy,PSH Energy Index,Second Stress,Second Strain,group_id
0.02,8.0,0.04,200.0,2.93,636.0,353.0,462.0,0.0,636.0,0.0,0.0,0.0,0.0,26.0,0.4999999999960692,0.5550314465321536,0.2775157232682586,0.4999999999960692,0.36320754716695597,1625.0,0.4999999999960692,0.2843076923059427,0.02010619298297468,4.0,0.0,0.0,0.0,99.99997500000624,1.024474140466547,11.72,2291.761957096736,0.9761105241597348,9167.047828386943,1.0908637314003874e-08,0.9761105241597348,2344.0,4.71,0.0139,61
0.02,8.0,0.04,200.0,2.93,382.0,318.0,462.0,0.0,890.0,0.0,0.0,0.0,0.0,26.0,0.3003144654064441,0.832460732962501,0.2499999999980346,0.6996855345856944,0.36320754716695597,1590.0,0.6996855345856944,0.2905660377340216,0.02010619298297468,4.0,0.0,0.0,0.0,99.99997500000624,1.1622641044546596,11.72,1527.9999388920148,0.8603896374011386,6111.999755568059,1.636125719882425e-08,0.8603896374011386,2344.0,4.96,0.0249,56
0.02,8.0,0.04,200.0,2.93,382.0,335.0,462.0,0.0,890.0,0.0,0.0,0.0,0.0,26.0,0.3003144654064441,0.8769633507623832,0.2633647798721434,0.6996855345856944,0.36320754716695597,1607.0,0.6996855345856944,0.28749222152901377,0.02010619298297468,4.0,0.0,0.0,0.0,99.99997500000624,1.0916122146342477,11.72,1450.4596464297708,0.9160762195889268,5801.838585719083,1.7235915567548648e-08,0.9160762195889268,2344.0,4.69,0.031,57
0.02,8.0,0.04,200.0,2.93,382.0,353.0,462.0,0.0,890.0,0.0,0.0,0.0,0.0,26.0,0.3003144654064441,0.9240837696093172,0.2775157232682586,0.6996855345856944,0.36320754716695597,1625.0,0.6996855345856944,0.2843076923059427,0.02010619298297468,4.0,0.0,0.0,0.0,99.99997500000624,1.024474140466547,11.72,1376.498533979486,0.9761105241597348,5505.994135917944,1.816202442855095e-08,0.9761105241597348,2344.0,4.11,0.0295,58
0.02,8.0,0.039,205.13,3.01,356.0,448.0,0.0,0.0,0.0,427.0,0.0,0.0,7.1,26.0,0.4546615581040273,1.2584269662567857,0.5721583652545063,0.0,0.0,1231.0,0.5453384418832012,0.0,0.01960353815840031,4.1026,1.0,0.0,0.0,105.19484482183465,0.0,12.348825999999999,622.2053462760985,100000000.0,2552.659653632322,3.8195121995103334e-08,100000000.0,2533.1146773799996,3.46,0.0126,69
0.02,8.0,0.039,205.13,3.01,330.0,486.0,0.0,0.0,0.0,397.0,0.0,0.0,6.6,26.0,0.4539202200762872,1.4727272726826446,0.6685006877487139,0.0,0.0,1213.0,0.5460797799099576,0.0,0.01960353815840031,4.1026,1.0,0.0,0.0,105.19484482183465,0.0,12.348825999999999,493.64196793111705,100000000.0,2025.215537634201,4.8142602636932395e-08,100000000.0,2533.1146773799996,2.614,0.0003,68
0.02,8.0,0.039,205.13,3.01,356.0,448.0,0.0,0.0,0.0,427.0,0.0,0.0,7.1,26.0,0.4546615581040273,1.2584269662567857,0.5721583652545063,0.0,0.0,1231.0,0.5453384418832012,0.0,0.01960353815840031,4.1026,1.0,0.0,0.0,105.19484482183465,0.0,12.348825999999999,622.2053462760985,100000000.0,2552.659653632322,3.8195121995103334e-08,100000000.0,2533.1146773799996,3.813,0.0224,69
0.02,8.0,0.039,205.13,3.01,330.0,486.0,0.0,0.0,0.0,397.0,0.0,0.0,6.6,26.0,0.4539202200762872,1.4727272726826446,0.6685006877487139,0.0,0.0,1213.0,0.5460797799099576,0.0,0.01960353815840031,4.1026,1.0,0.0,0.0,105.19484482183465,0.0,12.348825999999999,493.64196793111705,100000000.0,2025.215537634201,4.8142602636932395e-08,100000000.0,2533.1146773799996,2.98,0.0121,68
0.02,8.0,0.039,205.13,3.01,235.0,410.0,0.0,0.0,0.0,547.0,0.0,78.0,15.6,26.0,0.27325581395031096,1.744680850989588,0.4767441860409681,0.0,0.0,1270.0,0.7267441860380611,0.0,0.01960353815840031,4.1026,1.0,1.0,0.0,105.19484482183465,0.0,12.348825999999999,492.9268189345838,100000000.0,2022.2815673610235,4.821244897647771e-08,100000000.0,2533.1146773799996,4.5,0.0304,67
0.02,8.0,0.039,205.13,3.01,145.0,253.0,1012.0,0.0,0.0,337.0,0.0,48.0,9.6,16.1,0.27358490565521537,1.7448275860865634,0.47735849055703095,0.0,1.9094339622281238,783.0,0.7264150943259167,1.2924648786552686,0.01960353815840031,4.1026,1.0,1.0,0.0,105.19484482183465,2.7075350646256173,12.348825999999999,303.75493435394804,0.3693396290122943,1246.1849936805074,7.823810058449574e-08,0.3693396290122943,2533.1146773799996,3.102,0.0039,66
0.02,8.0,0.039,205.13,3.01,145.0,253.0,1012.0,0.0,0.0,337.0,0.0,48.0,9.6,16.1,0.27358490565521537,1.7448275860865634,0.47735849055703095,0.0,1.9094339622281238,783.0,0.7264150943259167,1.2924648786552686,0.01960353815840031,4.1026,1.0,1.0,0.0,105.19484482183465,2.7075350646256173,12.348825999999999,303.75493435394804,0.3693396290122943,1246.1849936805074,7.823810058449574e-08,0.3693396290122943,2533.1146773799996,3.668,0.0204,66
0.02,10.0,0.012,833.33,12.22,392.56,345.46,0.0,0.0,1099.18,0.0,0.0,0.0,6.28,18.2,0.26315577781474553,0.8800183411228851,0.23158191105533416,0.7368442221785511,0.0,1837.2,0.7368442221785511,0.0,0.007539822368615503,16.666600000000003,0.0,0.0,0.0,1388.8821759315204,0.0,203.66585200000003,1695.123687596502,100000000.0,28251.948451695862,8.495023287126013e-10,100000000.0,169720.86444716,2.5,0.019,236
0.02,10.0,0.012,833.33,12.22,392.56,345.46,0.0,0.0,1099.18,0.0,0.0,0.0,6.28,18.2,0.26315577781474553,0.8800183411228851,0.23158191105533416,0.7368442221785511,0.0,1837.2,0.7368442221785511,0.0,0.007539822368615503,16.666600000000003,0.0,0.0,0.0,1388.8821759315204,0.0,203.66585200000003,1695.123687596502,100000000.0,28251.948451695862,8.495023287126013e-10,100000000.0,169720.86444716,2.46,0.035,236
0.02,10.0,0.012,833.33,12.22,392.56,345.46,0.0,0.0,1099.18,0.0,0.0,0.0,6.28,18.2,0.26315577781474553,0.8800183411228851,0.23158191105533416,0.7368442221785511,0.0,1837.2,0.7368442221785511,0.0,0.007539822368615503,16.666600000000003,0.0,0.0,0.0,1388.8821759315204,0.0,203.66585200000003,1695.123687596502,100000000.0,28251.948451695862,8.495023287126013e-10,100000000.0,169720.86444716,2.45,0.0594,236
0.02,10.0,0.012,833.33,12.22,392.56,345.46,0.0,0.0,1099.18,0.0,0.0,0.0,6.28,18.2,0.26315577781474553,0.8800183411228851,0.23158191105533416,0.7368442221785511,0.0,1837.2,0.7368442221785511,0.0,0.007539822368615503,16.666600000000003,0.0,0.0,0.0,1388.8821759315204,0.0,203.66585200000003,1695.123687596502,100000000.0,28251.948451695862,8.495023287126013e-10,100000000.0,169720.86444716,2.08,0.0412,236
0.02,10.0,0.012,833.33,12.22,392.56,345.46,0.0,0.0,1099.18,0.0,0.0,0.0,6.28,18.2,0.26315577781474553,0.8800183411228851,0.23158191105533416,0.7368442221785511,0.0,1837.2,0.7368442221785511,0.0,0.007539822368615503,16.666600000000003,0.0,0.0,0.0,1388.8821759315204,0.0,203.66585200000003,1695.123687596502,100000000.0,28251.948451695862,8.495023287126013e-10,100000000.0,169720.86444716,1.998,0.0372,236
0.02,10.0,0.012,833.33,12.22,392.56,345.46,0.0,0.0,1099.18,0.0,0.0,0.0,6.28,18.2,0.26315577781474553,0.8800183411228851,0.23158191105533416,0.7368442221785511,0.0,1837.2,0.7368442221785511,0.0,0.007539822368615503,16.666600000000003,0.0,0.0,0.0,1388.8821759315204,0.0,203.66585200000003,1695.123687596502,100000000.0,28251.948451695862,8.495023287126013e-10,100000000.0,169720.86444716,2.36,0.0575,236
0.02,10.0,0.012,833.33,12.22,392.56,345.46,0.0,0.0,1099.18,0.0,0.0,0.0,6.28,18.2,0.26315577781474553,0.8800183411228851,0.23158191105533416,0.7368442221785511,0.0,1837.2,0.7368442221785511,0.0,0.007539822368615503,16.666600000000003,0.0,0.0,0.0,1388.8821759315204,0.0,203.66585200000003,1695.123687596502,100000000.0,28251.948451695862,8.495023287126013e-10,100000000.0,169720.86444716,2.46,0.0567,236
0.02,10.0,0.012,833.33,12.22,392.56,345.46,0.0,0.0,1099.18,0.0,0.0,0.0,6.28,18.2,0.26315577781474553,0.8800183411228851,0.23158191105533416,0.7368442221785511,0.0,1837.2,0.7368442221785511,0.0,0.007539822368615503,16.666600000000003,0.0,0.0,0.0,1388.8821759315204,0.0,203.66585200000003,1695.123687596502,100000000.0,28251.948451695862,8.495023287126013e-10,100000000.0,169720.86444716,2.58,0.0756,236
0.02,10.0,0.012,833.33,12.22,392.56,345.46,0.0,0.0,1099.18,0.0,0.0,0.0,6.28,18.2,0.26315577781474553,0.8800183411228851,0.23158191105533416,0.7368442221785511,0.0,1837.2,0.7368442221785511,0.0,0.007539822368615503,16.666600000000003,0.0,0.0,0.0,1388.8821759315204,0.0,203.66585200000003,1695.123687596502,100000000.0,28251.948451695862,8.495023287126013e-10,100000000.0,169720.86444716,2.21,0.0449,236
0.02,10.0,0.012,833.33,12.22,392.56,345.46,0.0,0.0,1099.18,0.0,0.0,0.0,6.28,18.2,0.26315577781474553,0.8800183411228851,0.23158191105533416,0.7368442221785511,0.0,1837.2,0.7368442221785511,0.0,0.007539822368615503,16.666600000000003,0.0,0.0,0.0,1388.8821759315204,0.0,203.66585200000003,1695.123687596502,100000000.0,28251.948451695862,8.495023287126013e-10,100000000.0,169720.86444716,2.02,0.057,236
0.02,10.0,0.012,833.33,12.22,392.56,345.46,0.0,0.0,1099.18,0.0,0.0,0.0,6.28,18.2,0.26315577781474553,0.8800183411228851,0.23158191105533416,0.7368442221785511,0.0,1837.2,0.7368442221785511,0.0,0.007539822368615503,16.666600000000003,0.0,0.0,0.0,1388.8821759315204,0.0,203.66585200000003,1695.123687596502,100000000.0,28251.948451695862,8.495023287126013e-10,100000000.0,169720.86444716,2.05,0.048,236
0.02,10.0,0.012,833.33,12.22,392.28,345.2,0.0,0.0,1098.38,0.0,0.0,0.0,7.06,18.2,0.2631586008864318,0.8799836851004389,0.23157527537982117,0.7368413991068599,0.0,1835.8600000000001,0.7368413991068599,0.0,0.007539822368615503,16.666600000000003,0.0,0.0,0.0,1388.8821759315204,0.0,203.66585200000003,1693.9631505002656,100000000.0,28232.606244127728,8.500843242332942e-10,100000000.0,169720.86444716,3.4,0.0133,235
0.02,10.0,0.012,833.33,12.22,392.28,345.2,0.0,0.0,1098.38,0.0,0.0,0.0,7.06,18.2,0.2631586008864318,0.8799836851004389,0.23157527537982117,0.7368413991068599,0.0,1835.8600000000001,0.7368413991068599,0.0,0.007539822368615503,16.666600000000003,0.0,0.0,0.0,1388.8821759315204,0.0,203.66585200000003,1693.9631505002656,100000000.0,28232.606244127728,8.500843242332942e-10,100000000.0,169720.86444716,3.02,0.0145,235
0.02,10.0,0.012,833.33,12.22,392.28,345.2,0.0,0.0,1098.38,0.0,0.0,0.0,7.06,18.2,0.2631586008864318,0.8799836851004389,0.23157527537982117,0.7368413991068599,0.0,1835.8600000000001,0.7368413991068599,0.0,0.007539822368615503,16.666600000000003,0.0,0.0,0.0,1388.8821759315204,0.0,203.66585200000003,1693.9631505002656,100000000.0,28232.606244127728,8.500843242332942e-10,100000000.0,169720.86444716,3.36,0.0165,235
0.02,10.0,0.012,833.33,12.22,392.28,345.2,0.0,0.0,1098.38,0.0,0.0,0.0,7.06,18.2,0.2631586008864318,0.8799836851004389,0.23157527537982117,0.7368413991068599,0.0,1835.8600000000001,0.7368413991068599,0.0,0.007539822368615503,16.666600000000003,0.0,0.0,0.0,1388.8821759315204,0.0,203.66585200000003,1693.9631505002656,100000000.0,28232.606244127728,8.500843242332942e-10,100000000.0,169720.86444716,2.55,0.0298,235
0.02,10.0,0.012,833.33,12.22,392.28,345.2,0.0,0.0,1098.38,0.0,0.0,0.0,7.06,18.2,0.2631586008864318,0.8799836851004389,0.23157527537982117,0.7368413991068599,0.0,1835.8600000000001,0.7368413991068599,0.0,0.007539822368615503,16.666600000000003,0.0,0.0,0.0,1388.8821759315204,0.0,203.66585200000003,1693.9631505002656,100000000.0,28232.606244127728,8.500843242332942e-10,100000000.0,169720.86444716,2.83,0.051,235
0.02,10.0,0.012,833.33,12.22,392.28,345.2,0.0,0.0,1098.38,0.0,0.0,0.0,7.06,18.2,0.2631586008864318,0.8799836851004389,0.23157527537982117,0.7368413991068599,0.0,1835.8600000000001,0.7368413991068599,0.0,0.007539822368615503,16.666600000000003,0.0,0.0,0.0,1388.8821759315204,0.0,203.66585200000003,1693.9631505002656,100000000.0,28232.606244127728,8.500843242332942e-10,100000000.0,169720.86444716,2.42,0.0258,235
0.02,10.0,0.012,833.33,12.22,392.85,345.71,0.0,0.0,1099.98,0.0,0.0,0.0,5.5,18.2,0.26315789473507933,0.880005090979254,0.2315802871041473,0.7368421052582221,0.0,1838.54,0.7368421052582221,0.0,0.007539822368615503,16.666600000000003,0.0,0.0,0.0,1388.8821759315204,0.0,203.66585200000003,1696.387840038593,100000000.0,28273.017574787216,8.488692774621398e-10,100000000.0,169720.86444716,2.71,0.0288,237
0.02,10.0,0.012,833.33,12.22,392.85,345.71,0.0,0.0,1099.98,0.0,0.0,0.0,5.5,18.2,0.26315789473507933,0.880005090979254,0.2315802871041473,0.7368421052582221,0.0,1838.54,0.7368421052582221,0.0,0.007539822368615503,16.666600000000003,0.0,0.0,0.0,1388.8821759315204,0.0,203.66585200000003,1696.387840038593,100000000.0,28273.017574787216,8.488692774621398e-10,100000000.0,169720.86444716,2.91,0.0502,237
0.02,10.0,0.012,833.33,12.22,392.85,345.71,0.0,0.0,1099.98,0.0,0.0,0.0,5.5,18.2,0.26315789473507933,0.880005090979254,0.2315802871041473,0.7368421052582221,0.0,1838.54,0.7368421052582221,0.0,0.007539822368615503,16.666600000000003,0.0,0.0,0.0,1388.8821759315204,0.0,203.66585200000003,1696.387840038593,100000000.0,28273.017574787216,8.488692774621398e-10,100000000.0,169720.86444716,3.37,0.0584,237
0.02,10.0,0.012,833.33,12.22,392.85,345.71,0.0,0.0,1099.98,0.0,0.0,0.0,5.5,18.2,0.26315789473507933,0.880005090979254,0.2315802871041473,0.7368421052582221,0.0,1838.54,0.7368421052582221,0.0,0.007539822368615503,16.666600000000003,0.0,0.0,0.0,1388.8821759315204,0.0,203.66585200000003,1696.387840038593,100000000.0,28273.017574787216,8.488692774621398e-10,100000000.0,169720.86444716,2.46,0.027,237
0.02,12.0,0.039,307.69,4.51,457.39,260.24,457.39,0.0,867.47,0.0,0.0,0.0,0.79,26.0,0.34523647781391814,0.5689674019858553,0.19642830185682691,0.6547635221785338,0.34523647781391814,1585.1000000000001,0.6547635221785338,0.28855592706902683,0.029405307237600466,6.1538,0.0,0.0,0.0,157.78970313084537,1.469013933588912,27.753638,2328.5339861464745,0.6807287326061211,14329.332443948175,4.536183926077343e-09,0.6807287326061211,8539.516876220001,5.23,0.0119,156
0.02,12.0,0.039,307.69,4.51,457.39,260.24,457.39,0.0,867.47,0.0,0.0,0.0,0.79,26.0,0.34523647781391814,0.5689674019858553,0.19642830185682691,0.6547635221785338,0.34523647781391814,1585.1000000000001,0.6547635221785338,0.28855592706902683,0.029405307237600466,6.1538,0.0,0.0,0.0,157.78970313084537,1.469013933588912,27.753638,2328.5339861464745,0.6807287326061211,14329.332443948175,4.536183926077343e-09,0.6807287326061211,8539.516876220001,4.85,0.0168,156
0.02,12.0,0.039,307.69,4.51,457.39,260.24,457.39,0.0,867.47,0.0,0.0,0.0,0.79,26.0,0.34523647781391814,0.5689674019858553,0.19642830185682691,0.6547635221785338,0.34523647781391814,1585.1000000000001,0.6547635221785338,0.28855592706902683,0.029405307237600466,6.1538,0.0,0.0,0.0,157.78970313084537,1.469013933588912,27.753638,2328.5339861464745,0.6807287326061211,14329.332443948175,4.536183926077343e-09,0.6807287326061211,8539.516876220001,5.141,0.0191,156
0.02,12.0,0.039,307.69,4.51,457.39,260.24,457.39,0.0,867.47,0.0,0.0,0.0,0.79,26.0,0.34523647781391814,0.5689674019858553,0.19642830185682691,0.6547635221785338,0.34523647781391814,1585.1000000000001,0.6547635221785338,0.28855592706902683,0.029405307237600466,6.1538,0.0,0.0,0.0,157.78970313084537,1.469013933588912,27.753638,2328.5339861464745,0.6807287326061211,14329.332443948175,4.536183926077343e-09,0.6807287326061211,8539.516876220001,5.67,0.0155,156
0.02,12.0,0.039,307.69,4.51,457.39,260.24,457.39,0.0,867.47,0.0,0.0,0.0,0.79,26.0,0.34523647781391814,0.5689674019858553,0.19642830185682691,0.6547635221785338,0.34523647781391814,1585.1000000000001,0.6547635221785338,0.28855592706902683,0.029405307237600466,6.1538,0.0,0.0,0.0,157.78970313084537,1.469013933588912,27.753638,2328.5339861464745,0.6807287326061211,14329.332443948175,4.536183926077343e-09,0.6807287326061211,8539.516876220001,5.103,0.0084,156
0.02,12.0,0.039,307.69,4.51,457.39,260.24,457.39,0.0,867.47,0.0,0.0,0.0,0.79,26.0,0.34523647781391814,0.5689674019858553,0.19642830185682691,0.6547635221785338,0.34523647781391814,1585.1000000000001,0.6547635221785338,0.28855592706902683,0.029405307237600466,6.1538,0.0,0.0,0.0,157.78970313084537,1.469013933588912,27.753638,2328.5339861464745,0.6807287326061211,14329.332443948175,4.536183926077343e-09,0.6807287326061211,8539.516876220001,4.83,0.0036,156
0.02,12.0,0.039,307.69,4.51,457.39,260.24,457.39,0.0,867.47,0.0,0.0,0.0,0.79,26.0,0.34523647781391814,0.5689674019858553,0.19642830185682691,0.6547635221785338,0.34523647781391814,1585.1000000000001,0.6547635221785338,0.28855592706902683,0.029405307237600466,6.1538,0.0,0.0,0.0,157.78970313084537,1.469013933588912,27.753638,2328.5339861464745,0.6807287326061211,14329.332443948175,4.536183926077343e-09,0.6807287326061211,8539.516876220001,5.92,0.0054,156
0.02,12.0,0.039,307.69,4.51,457.39,260.24,457.39,0.0,867.47,0.0,0.0,0.0,0.79,26.0,0.34523647781391814,0.5689674019858553,0.19642830185682691,0.6547635221785338,0.34523647781391814,1585.1000000000001,0.6547635221785338,0.28855592706902683,0.029405307237600466,6.1538,0.0,0.0,0.0,157.78970313084537,1.469013933588912,27.753638,2328.5339861464745,0.6807287326061211,14329.332443948175,4.536183926077343e-09,0.6807287326061211,8539.516876220001,4.88,0.0038,156
0.02,12.0,0.039,307.69,4.51,457.39,260.24,457.39,0.0,867.47,0.0,0.0,0.0,0.79,26.0,0.34523647781391814,0.5689674019858553,0.19642830185682691,0.6547635221785338,0.34523647781391814,1585.1000000000001,0.6547635221785338,0.28855592706902683,0.029405307237600466,6.1538,0.0,0.0,0.0,157.78970313084537,1.469013933588912,27.753638,2328.5339861464745,0.6807287326061211,14329.332443948175,4.536183926077343e-09,0.6807287326061211,8539.516876220001,5.49,0.007,156
0.02,12.0,0.039,307.69,4.51,457.39,260.24,457.39,0.0,867.47,0.0,0.0,0.0,0.79,26.0,0.34523647781391814,0.5689674019858553,0.19642830185682691,0.6547635221785338,0.34523647781391814,1585.1000000000001,0.6547635221785338,0.28855592706902683,0.029405307237600466,6.1538,0.0,0.0,0.0,157.78970313084537,1.469013933588912,27.753638,2328.5339861464745,0.6807287326061211,14329.332443948175,4.536183926077343e-09,0.6807287326061211,8539.516876220001,2.326,0.0006,156
0.02,12.0,0.039,307.69,4.51,457.39,260.24,457.39,0.0,867.47,0.0,0.0,0.0,0.79,26.0,0.34523647781391814,0.5689674019858553,0.19642830185682691,0.6547635221785338,0.34523647781391814,1585.1000000000001,0.6547635221785338,0.28855592706902683,0.029405307237600466,6.1538,0.0,0.0,0.0,157.78970313084537,1.469013933588912,27.753638,2328.5339861464745,0.6807287326061211,14329.332443948175,4.536183926077343e-09,0.6807287326061211,8539.516876220001,2.54,0.0012,156
0.02,12.0,0.039,307.69,4.51,457.39,260.24,457.39,0.0,867.47,0.0,0.0,0.0,0.79,26.0,0.34523647781391814,0.5689674019858553,0.19642830185682691,0.6547635221785338,0.34523647781391814,1585.1000000000001,0.6547635221785338,0.28855592706902683,0.029405307237600466,6.1538,0.0,0.0,0.0,157.78970313084537,1.469013933588912,27.753638,2328.5339861464745,0.6807287326061211,14329.332443948175,4.536183926077343e-09,0.6807287326061211,8539.516876220001,3.07,0.0016,156
0.02,12.0,0.039,307.69,4.51,457.39,260.24,457.39,0.0,867.47,0.0,0.0,0.0,0.79,26.0,0.34523647781391814,0.5689674019858553,0.19642830185682691,0.6547635221785338,0.34523647781391814,1585.1000000000001,0.6547635221785338,0.28855592706902683,0.029405307237600466,6.1538,0.0,0.0,0.0,157.78970313084537,1.469013933588912,27.753638,2328.5339861464745,0.6807287326061211,14329.332443948175,4.536183926077343e-09,0.6807287326061211,8539.516876220001,2.82,0.0012,156
0.02,12.0,0.039,307.69,4.51,457.39,260.24,457.39,0.0,867.47,0.0,0.0,0.0,0.79,26.0,0.34523647781391814,0.5689674019858553,0.19642830185682691,0.6547635221785338,0.34523647781391814,1585.1000000000001,0.6547635221785338,0.28855592706902683,0.029405307237600466,6.1538,0.0,0.0,0.0,157.78970313084537,1.469013933588912,27.753638,2328.5339861464745,0.6807287326061211,14329.332443948175,4.536183926077343e-09,0.6807287326061211,8539.516876220001,3.61,0.0012,156
0.02,12.0,0.039,307.69,4.51,457.39,260.24,457.39,0.0,867.47,0.0,0.0,0.0,0.79,26.0,0.34523647781391814,0.5689674019858553,0.19642830185682691,0.6547635221785338,0.34523647781391814,1585.1000000000001,0.6547635221785338,0.28855592706902683,0.029405307237600466,6.1538,0.0,0.0,0.0,157.78970313084537,1.469013933588912,27.753638,2328.5339861464745,0.6807287326061211,14329.332443948175,4.536183926077343e-09,0.6807287326061211,8539.516876220001,4.611,0.0017,156
0.02,12.0,0.039,307.69,4.51,457.39,260.24,457.39,0.0,867.47,0.0,0.0,0.0,0.79,26.0,0.34523647781391814,0.5689674019858553,0.19642830185682691,0.6547635221785338,0.34523647781391814,1585.1000000000001,0.6547635221785338,0.28855592706902683,0.029405307237600466,6.1538,0.0,0.0,0.0,157.78970313084537,1.469013933588912,27.753638,2328.5339861464745,0.6807287326061211,14329.332443948175,4.536183926077343e-09,0.6807287326061211,8539.516876220001,3.01,0.0016,156
0.02,12.0,0.039,307.69,4.51,457.39,260.24,457.39,0.0,867.47,0.0,0.0,0.0,0.79,26.0,0.34523647781391814,0.5689674019858553,0.19642830185682691,0.6547635221785338,0.34523647781391814,1585.1000000000001,0.6547635221785338,0.28855592706902683,0.029405307237600466,6.1538,0.0,0.0,0.0,157.78970313084537,1.469013933588912,27.753638,2328.5339861464745,0.6807287326061211,14329.332443948175,4.536183926077343e-09,0.6807287326061211,8539.516876220001,2.609,0.0013,156
0.02,12.0,0.039,307.69,4.51,457.39,260.24,457.39,0.0,867.47,0.0,0.0,0.0,0.79,26.0,0.34523647781391814,0.5689674019858553,0.19642830185682691,0.6547635221785338,0.34523647781391814,1585.1000000000001,0.6547635221785338,0.28855592706902683,0.029405307237600466,6.1538,0.0,0.0,0.0,157.78970313084537,1.469013933588912,27.753638,2328.5339861464745,0.6807287326061211,14329.332443948175,4.536183926077343e-09,0.6807287326061211,8539.516876220001,3.145,0.0014,156
0.02,12.0,0.04,300.0,4.4,396.76,313.44,440.41,0.0,793.52,0.0,0.0,0.0,7.94,15.66,0.3333333333305329,0.789998991813943,0.26333299727573906,0.6666666666610658,0.37000537688300233,1503.72,0.6666666666610658,0.29288032346252707,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.1122051371093358,26.400000000000002,1506.6854098717217,0.8991147025340053,9040.11245923033,7.374539527834882e-09,0.8991147025340053,7920.000000000001,5.689,0.0166,91
0.02,12.0,0.04,300.0,4.4,396.76,313.44,440.41,0.0,793.52,0.0,0.0,0.0,7.94,15.66,0.3333333333305329,0.789998991813943,0.26333299727573906,0.6666666666610658,0.37000537688300233,1503.72,0.6666666666610658,0.29288032346252707,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.1122051371093358,26.400000000000002,1506.6854098717217,0.8991147025340053,9040.11245923033,7.374539527834882e-09,0.8991147025340053,7920.000000000001,5.627,0.0227,91
0.02,12.0,0.04,300.0,4.4,396.76,313.44,440.41,0.0,793.52,0.0,0.0,0.0,7.94,15.66,0.3333333333305329,0.789998991813943,0.26333299727573906,0.6666666666610658,0.37000537688300233,1503.72,0.6666666666610658,0.29288032346252707,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.1122051371093358,26.400000000000002,1506.6854098717217,0.8991147025340053,9040.11245923033,7.374539527834882e-09,0.8991147025340053,7920.000000000001,5.22,0.022,91
0.02,12.0,0.04,300.0,4.4,396.76,313.44,440.41,0.0,793.52,0.0,0.0,0.0,7.94,15.66,0.3333333333305329,0.789998991813943,0.26333299727573906,0.6666666666610658,0.37000537688300233,1503.72,0.6666666666610658,0.29288032346252707,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.1122051371093358,26.400000000000002,1506.6854098717217,0.8991147025340053,9040.11245923033,7.374539527834882e-09,0.8991147025340053,7920.000000000001,4.91,0.0121,91
0.02,12.0,0.04,300.0,4.4,417.02,279.4,462.89,0.0,834.04,0.0,0.0,0.0,8.34,14.94,0.33333333333066895,0.6699918468977508,0.22333061563615392,0.6666666666613379,0.369998241488258,1530.46,0.6666666666613379,0.30245155051224826,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.3542770932142405,26.400000000000002,1867.276370234153,0.7384013195132669,11203.658221404918,5.950437379399707e-09,0.7384013195132669,7920.000000000001,4.602,0.0397,92
0.02,12.0,0.04,300.0,4.4,417.02,279.4,462.89,0.0,834.04,0.0,0.0,0.0,8.34,14.94,0.33333333333066895,0.6699918468977508,0.22333061563615392,0.6666666666613379,0.369998241488258,1530.46,0.6666666666613379,0.30245155051224826,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.3542770932142405,26.400000000000002,1867.276370234153,0.7384013195132669,11203.658221404918,5.950437379399707e-09,0.7384013195132669,7920.000000000001,4.375,0.0425,92
0.02,12.0,0.04,300.0,4.4,417.02,279.4,462.89,0.0,834.04,0.0,0.0,0.0,8.34,14.94,0.33333333333066895,0.6699918468977508,0.22333061563615392,0.6666666666613379,0.369998241488258,1530.46,0.6666666666613379,0.30245155051224826,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.3542770932142405,26.400000000000002,1867.276370234153,0.7384013195132669,11203.658221404918,5.950437379399707e-09,0.7384013195132669,7920.000000000001,3.93,0.0308,92
0.02,12.0,0.04,300.0,4.4,417.02,279.4,462.89,0.0,834.04,0.0,0.0,0.0,8.34,14.94,0.33333333333066895,0.6699918468977508,0.22333061563615392,0.6666666666613379,0.369998241488258,1530.46,0.6666666666613379,0.30245155051224826,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.3542770932142405,26.400000000000002,1867.276370234153,0.7384013195132669,11203.658221404918,5.950437379399707e-09,0.7384013195132669,7920.000000000001,4.726,0.0407,92
